Id,SalePrice
1756,116690.7754
1757,121990.4423
1758,144351.1878
1759,184272.9639
1760,151631.8708
1761,141311.8841
1762,175473.2804
1763,167464.2781
1764,117827.7436
1765,189972.0503
1766,174181.9525
1767,193589.1344
1768,144013.3486
1769,170469.0136
1770,140482.5916
1771,134233.0928
1772,151019.4095
1773,130721.788
1774,123858.8631
1775,143992.8597
1776,129783.0356
1777,100181.7395
1778,138402.6294
1779,191641.9932
1780,172489.0875
1781,142744.055
1782,78676.89833
1783,129467.9849
1784,104848.4665
1785,113425.6885
1786,161844.2384
1787,173401.9252
1788,222858.17
1789,100396.6297
1790,64298.84857
1791,173312.1547
1792,173160.1837
1793,118867.4524
1794,144672.4037
1795,142262.9942
1796,145656.6766
1797,100007.7508
1798,130238.1904
1799,111608.2151
1800,134365.4063
1801,131255.345
1802,134519.7779
1803,167256.1551
1804,130235.3073
1805,136759.7255
1806,131732.8305
1807,140850.5806
1808,117580.6526
1809,121414.4421
1810,115788.6204
1811,117472.7843
1812,109627.6962
1813,115401.6134
1814,140003.4483
1815,219870.4983
1816,95308.3258
1817,92372.71878
1818,156123.6403
1819,121293.9573
1820,8651.029935
1821,110879.4646
1822,132580.906
1823,3145.962384
1824,154675.9373
1825,145970.5416
1826,110184.0023
1827,113537.1552
1828,138184.6846
1829,111821.9203
1830,138872.1658
1831,178967.8526
1832,148797.7414
1833,145650.6907
1834,128027.373
1835,156152.3737
1836,145890.4674
1837,138858.3062
1838,135112.6443
1839,113415.4406
1840,122793.1322
1841,121924.9238
1842,76184.5226
1843,132952.5488
1844,138903.1585
1845,157137.7172
1846,96416.91172
1847,202116.5339
1848,273762.6218
1849,145704.4887
1850,126302.0862
1851,167209.1553
1852,133600.0726
1853,125015.2635
1854,160511.866
1855,166756.7607
1856,210122.2476
1857,168300.0606
1858,158668.8129
1859,146134.0552
1860,140599.2272
1861,145736.1264
1862,240874.0392
1863,240874.0392
1864,240874.0392
1865,331278.5911
1866,296311.2337
1867,218721.237
1868,264669.198
1869,181059.5604
1870,192145.9298
1871,222446.7473
1872,162320.7886
1873,218495.2717
1874,153056.542
1875,201135.1478
1876,186101.7924
1877,198930.3145
1878,204500.4197
1879,134814.914
1880,147078.896
1881,218309.6388
1882,265385.8152
1883,200200.6207
1884,213579.5443
1885,224309.5025
1886,263427.3612
1887,195797.1303
1888,235361.8499
1889,160554.1998
1890,132057.1124
1891,138855.4634
1892,103049.5151
1893,149504.791
1894,131439.0401
1895,164606.2124
1896,121585.1398
1897,92523.8777
1898,126021.5139
1899,170081.3771
1900,168280.5788
1901,163068.7812
1902,158695.995
1903,240657.5792
1904,163466.4913
1905,211731.7573
1906,166546.5412
1907,237336.0175
1908,117247.3056
1909,124000
1910,124000
1911,214787.3639
1912,334868.8372
1913,142337.2004
1914,34698.73467
1915,392128.5725
1916,485529.0583
1917,246525.9587
1918,150103.9198
1919,184321.6166
1920,160907.1259
1921,353212.8652
1922,297665.0727
1923,245150.4579
1924,201651.1505
1925,239329.5968
1926,345056.4805
1927,148866.3338
1928,168299.6061
1929,145822.9394
1930,153466.2072
1931,142614.0421
1932,138172.7935
1933,168819.0497
1934,174339.8883
1935,165235.1612
1936,174339.8883
1937,176514.1515
1938,171985.4855
1939,259225.7512
1940,221897.2895
1941,176310.3143
1942,181474.1894
1943,227190.131
1944,330273.0468
1945,352532.3364
1946,159469.6253
1947,307957.0169
1948,192161.4276
1949,215114.9665
1950,171122.0701
1951,252707.9224
1952,219983.5545
1953,148932.1088
1954,217504.2032
1955,132801.1447
1956,296623.7547
1957,170303.1355
1958,262879.9196
1959,133914.508
1960,138508.6121
1961,110277.0329
1962,101366.2006
1963,107405.7353
1964,102598.2816
1965,143491.9667
1966,155587.0965
1967,296909.5128
1968,366324.3219
1969,352571.6593
1970,409131.9907
1971,473390.574
1972,360404.7471
1973,279662.7637
1974,304162.3788
1975,473076.1163
1976,255925.0318
1977,335991.7968
1978,340108.5354
1979,366279.9721
1980,204550.0087
1981,359066.1382
1982,218412.3349
1983,218412.3349
1984,186734.6865
1985,187343.4336
1986,192261.4218
1987,195434.6222
1988,168292.7188
1989,199392.2563
1990,223935.6608
1991,235108.6785
1992,215262.4276
1993,171158.1142
1994,254937.856
1995,193025.734
1996,242758.3988
1997,336424.6904
1998,304047.5931
1999,255623.5331
2000,327444.1798
2001,262266.8607
2002,235094.504
2003,253568.2603
2004,264502.2902
2005,238342.0801
2006,243516.9752
2007,259982.9369
2008,194588.1675
2009,176650.2047
2010,190192.265
2011,159512.019
2012,161918.234
2013,170738.9266
2014,175563.0731
2015,189638.6543
2016,175359.2359
2017,197020.1294
2018,121564.5941
2019,127116.7117
2020,110891.0043
2021,78943.49422
2022,210006.7128
2023,123533.8312
2024,266515.8849
2025,408171.7589
2026,187716.821
2027,150750.3769
2028,166524.497
2029,162713.272
2030,284347.5917
2031,248497.023
2032,260410.7791
2033,275494.25
2034,167227.7012
2035,223524.2344
2036,195859.3336
2037,169128.6273
2038,351578.2868
2039,207750.0253
2040,400859.4053
2041,289322.6134
2042,225646.4085
2043,163228.3295
2044,197452.5943
2045,212897.8589
2046,140048.1902
2047,138375.8762
2048,126788.2897
2049,132756.8969
2050,182995.8073
2051,122075.0184
2052,127311.608
2053,141968.3644
2054,111917.3228
2055,166025.4131
2056,162470.5198
2057,123805.3896
2058,191335.6865
2059,123422.71
2060,167294.7066
2061,184913.3264
2062,129153.8097
2063,117732.3258
2064,138968.6997
2065,117041.2113
2066,199052.4436
2067,150987.4393
2068,134493.3136
2069,100478.1476
2070,115576.4076
2071,81749.26437
2072,114411.4422
2073,130474.1501
2074,174170.1428
2075,140061.6867
2076,122934.2812
2077,147148.6363
2078,123097.5105
2079,132897.2672
2080,129792.2941
2081,124212.5891
2082,134059.2094
2083,136473.0057
2084,118922.9661
2085,127547.5677
2086,125023.4263
2087,115152.0549
2088,102745.0472
2089,62184.51871
2090,124731.4191
2091,114327.3243
2092,122614.4043
2093,124251.8241
2094,105841.6159
2095,107362.5073
2096,92366.44623
2097,113884.103
2098,118262.6392
2099,16475.40801
2100,159564.3772
2101,112901.1435
2102,138414.0106
2103,99879.07499
2104,130193.8293
2105,131686.3553
2106,787918.6716
2107,215784.0249
2108,111986.7307
2109,113990.9628
2110,132855.4457
2111,178405.0771
2112,145264.1497
2113,125291.4072
2114,148030.8063
2115,162751.1127
2116,116627.6821
2117,151729.6815
2118,130254.433
2119,135026.9419
2120,125590.8774
2121,-298663.7414
2122,115264.562
2123,103035.2846
2124,196461.759
2125,121917.7184
2126,147747.448
2127,180572.7749
2128,146281.1198
2129,92567.11382
2130,121241.2291
2131,153610.3772
2132,113699.9861
2133,117070.9078
2134,118809.2363
2135,129581.8839
2136,64243.69557
2137,133109.8553
2138,141585.5528
2139,140007.9087
2140,133907.2294
2141,153893.6644
2142,128564.7321
2143,138912.0616
2144,105476.3618
2145,134667.4224
2146,160675.9933
2147,135153.4666
2148,132117.0689
2149,141327.6646
2150,229410.8819
2151,112845.9788
2152,146157.9498
2153,166634.4319
2154,116715.6739
2155,145346.3336
2156,252613.5251
2157,215762.584
2158,239740.4162
2159,225518.8481
2160,181513.4505
2161,236976.2377
2162,374500.0252
2163,343372.5409
2164,204585.3165
2165,227922.286
2166,153056.542
2167,195913.1742
2168,186033.8466
2169,193465.0248
2170,209242.9277
2171,161854.8628
2172,154146.8456
2173,192057.7056
2174,240429.6598
2175,291617.475
2176,258211.6467
2177,255746.2205
2178,223214.3466
2179,135371.6861
2180,167139.3314
2181,199046.3584
2182,218895.1121
2183,189298.6743
2184,94613.78618
2185,130511.3365
2186,143867.3862
2187,144802.6852
2188,150834.2356
2189,354075.9364
2190,115679.2061
2191,115679.2061
2192,97831.11571
2193,115030.6483
2194,122500.3276
2195,107592.6484
2196,134774.1125
2197,127987.1722
2198,164561.8352
2199,164446.012
2200,158388.6004
2201,157014.3303
2202,213893.2284
2203,136174.3674
2204,181586.0215
2205,136002.1558
2206,162583.2847
2207,226565.2416
2208,257938.4841
2209,219248.4007
2210,117247.3056
2211,111971.4595
2212,118565.185
2213,113983.3973
2214,142313.2535
2215,103740.879
2216,139953.3208
2217,46133.02068
2218,79513.17424
2219,64786.18839
2220,53535.46116
2221,392128.5725
2222,205425.2787
2223,261558.1365
2224,203360.1559
2225,139517.2146
2226,187412.2093
2227,210488.8841
2228,239753.3082
2229,259666.9197
2230,177153.9574
2231,209786.7216
2232,205613.8953
2233,183692.5418
2234,227707.4914
2235,222123.7014
2236,263472.3908
2237,292779.7389
2238,154167.8315
2239,143759.7963
2240,150360.1883
2241,110038.2825
2242,127912.8855
2243,118360.3401
2244,129688.7791
2245,124014.9043
2246,155147.751
2247,127918.719
2248,133764.9124
2249,130371.9815
2250,133832.7239
2251,147127.5206
2252,186472.5859
2253,172927.11
2254,187953.0732
2255,181813.918
2256,183983.4271
2257,221562.1671
2258,168760.0208
2259,176921.8258
2260,165181.3501
2261,212518.7456
2262,225704.4211
2263,334389.7854
2264,486866.8145
2265,142622.7923
2266,297245.5665
2267,347004.1564
2268,423721.4606
2269,132305.6233
2270,171046.4104
2271,212329.9139
2272,200946.0666
2273,151853.1245
2274,161956.5114
2275,149757.5991
2276,165774.7015
2277,181106.0442
2278,160205.0736
2279,114209.6948
2280,118373.4174
2281,139676.2516
2282,139676.2516
2283,111004.8871
2284,109284.3347
2285,161260.9713
2286,126069.5689
2287,384241.7535
2288,310818.0848
2289,363968.6991
2290,448895.7711
2291,366166.5744
2292,397586.4972
2293,487743.4631
2294,410300.5098
2295,438658.1676
2296,326204.0874
2297,320982.858
2298,331758.8155
2299,366817.1322
2300,309484.0165
2301,292667.729
2302,242573.9116
2303,274055.8489
2304,293671.8116
2305,214944.3484
2306,192039.6307
2307,195663.2909
2308,274890.0631
2309,284177.968
2310,256856.1064
2311,207769.2565
2312,175952.3634
2313,169719.579
2314,186545.4097
2315,175884.4176
2316,192938.7946
2317,177302.6021
2318,176495.9292
2319,186360.8728
2320,194366.1535
2321,216686.3063
2322,197755.4993
2323,162635.0483
2324,181197.4067
2325,219310.3289
2326,182653.2779
2327,220429.4602
2328,224766.0768
2329,180183.2206
2330,177057.7173
2331,320751.1833
2332,442292.5146
2333,323863.8393
2334,279613.327
2335,285708.701
2336,319445.8759
2337,211675.9883
2338,258153.8643
2339,247531.6723
2340,347184.4026
2341,224087.4271
2342,248028.407
2343,226739.3463
2344,244066.5797
2345,250455.6042
2346,239294.7302
2347,208165.2988
2348,262743.1492
2349,800123.2766
2350,271579.076
2351,269843.9151
2352,263087.5288
2353,249111.8074
2354,152680.1736
2355,159713.4007
2356,145235.3566
2357,199516.4439
2358,185075.4745
2359,131306.5546
2360,114485.8028
2361,137682.5847
2362,294803.5549
2363,125733.2156
2364,145199.9845
2365,215257.4746
2366,213477.9029
2367,251920.647
2368,201246.8765
2369,250527.794
2370,161067.9455
2371,163535.9353
2372,172387.1328
2373,269148.7257
2374,300676.9189
2375,231428.5272
2376,334316.1999
2377,369324.3313
2378,186352.1677
2379,217389.0613
2380,149875.0287
2381,156636.685
2382,211737.4203
2383,204206.8439
2384,220364.5248
2385,149822.4231
2386,111026.3178
2387,135429.304
2388,117789.4698
2389,126794.2126
2390,133824.8881
2391,129855.766
2392,124350.0394
2393,153642.2157
2394,135541.3101
2395,202614.6768
2396,160896.4475
2397,198108.3351
2398,116927.8853
2399,54304.10798
2400,74297.67117
2401,95024.16993
2402,138811.3932
2403,129718.1678
2404,153266.5545
2405,145817.1301
2406,132435.9955
2407,127642.6336
2408,136855.904
2409,132299.9392
2410,198763.2193
2411,114838.9206
2412,156711.1538
2413,137962.9722
2414,155660.4719
2415,129718.1678
2416,127862.7745
2417,141974.9946
2418,130065.3863
2419,112523.6572
2420,115074.8804
2421,174368.3703
2422,106560.7765
2423,127417.311
2424,143460.6436
2425,166174.5465
2426,112849.5936
2427,136806.8865
2428,180552.4538
2429,121249.3859
2430,128229.6591
2431,109615.8369
2432,135833.4119
2433,140384.4579
2434,140007.9563
2435,150626.1433
2436,121114.415
2437,110277.0329
2438,124522.7271
2439,101466.0649
2440,117617.5314
2441,93234.55916
2442,96185.3083
2443,111033.052
2444,110992.3083
2445,69113.8792
2446,130522.962
2447,193516.2192
2448,132768.4939
2449,109930.5932
2450,148863.2836
2451,114387.7087
2452,195972.1123
2453,103474.4506
2454,134370.196
2455,112224.0515
2456,130847.6648
2457,165277.8278
2458,128686.7138
2459,116584.941
2460,134474.0667
2461,134158.6141
2462,136072.3343
2463,123161.2631
2464,171850.2898
2465,149441.9237
2466,-241712.0455
2467,126358.1493
2468,106045.2321
2469,67920.76382
2470,193468.6038
2471,213766.0208
2472,172222.4509
2473,138764.1398
2474,162260.2226
2475,218088.2014
2476,123318.7376
2477,113498.062
2478,160428.339
2479,86087.69516
2480,145434.4057
2481,114575.0426
2482,116404.3438
2483,114721.7625
2484,118339.8114
2485,127614.9704
2486,152318.0096
2487,188095.9837
2488,149567.5482
2489,155866.5344
2490,142705.5501
2491,127289.6864
2492,210784.4929
2493,157836.1112
2494,136929.2275
2495,133841.8629
2496,305046.9324
2497,151755.5538
2498,109138.5637
2499,94761.89229
2500,130534.2074
2501,153499.3414
2502,130669.069
2503,113644.797
2504,175341.5746
2505,254203.526
2506,271640.3402
2507,332366.1589
2508,271640.3402
2509,210766.788
2510,222695.1147
2511,178738.6833
2512,206659.4114
2513,209568.637
2514,274068.8072
2515,143860.0362
2516,160614.5106
2517,153056.542
2518,149759.0289
2519,213856.3496
2520,202784.137
2521,196971.2254
2522,210996.028
2523,133792.4219
2524,149927.5335
2525,161074.4959
2526,145275.7944
2527,123420.7812
2528,185062.1778
2529,131432.8248
2530,139525.154
2531,225504.3579
2532,219300.1874
2533,200569.6945
2534,234120.0131
2535,290989.9212
2536,224836.2937
2537,202949.9098
2538,192585.6631
2539,169455.1746
2540,190999.5216
2541,178609.8062
2542,157443.3363
2543,124109.2539
2544,120329.2405
2545,124230.4598
2546,148636.8857
2547,141264.3132
2548,147517.2334
2549,128849.7106
2550,273963.1495
2551,138855.4634
2552,129127.6798
2553,85601.69955
2554,128742.2284
2555,84508.3994
2556,93963.24849
2557,95444.1159
2558,153285.7121
2559,157110.6001
2560,164829.5117
2561,158821.1869
2562,192790.4372
2563,174363.6386
2564,200658.1134
2565,166393.4257
2566,169510.2162
2567,147807.6045
2568,194206.3687
2569,227951.0549
2570,117692.9149
2571,198749.1161
2572,148230.7522
2573,234661.4959
2574,381432.4336
2575,123160.5393
2576,133997.9887
2577,130310.0634
2578,98349.54428
2579,467376.9277
2580,97766.79545
2581,82428.3004
2582,84749.1846
2583,389992.8645
2584,179596.5669
2585,167355.7673
2586,189262.8131
2587,197269.8393
2588,148784.1328
2589,158010.7957
2590,210488.8841
2591,292513.7787
2592,247373.4941
2593,265488.9111
2594,199434.1744
2595,211811.9806
2596,287564.0244
2597,205247.0107
2598,282880.2996
2599,326505.5077
2600,201969.5192
2601,135080.4213
2602,80555.02251
2603,118463.6131
2604,97988.6899
2605,61731.81142
2606,144824.6139
2607,172350.5168
2608,195732.8211
2609,157843.4863
2610,142545.8428
2611,154691.6519
2612,156563.5093
2613,133764.9124
2614,133675.4175
2615,153467.0348
2616,134833.5815
2617,183660.5026
2618,168403.5204
2619,231043.9074
2620,168972.176
2621,178892.2519
2622,186026.553
2623,252989.8019
2624,256115.812
2625,285080.0492
2626,168941.9171
2627,214840.1674
2628,494706.3399
2629,592797.3845
2630,456729.4714
2631,486045.2192
2632,494355.7842
2633,308394.2189
2634,368845.1059
2635,151456.4039
2636,194210.4706
2637,145591.6584
2638,276799.5694
2639,184943.2699
2640,145065.7598
2641,91900.5913
2642,144628.5872
2643,104965.3525
2644,109974.0291
2645,114553.5484
2646,100029.3728
2647,104965.3525
2648,149397.023
2649,163126.085
2650,161260.9713
2651,137452.4321
2652,441066.6936
2653,261264.93
2654,282477.0263
2655,341040.2188
2656,396312.4147
2657,382874.4459
2658,336345.3216
2659,350000.8447
2660,346888.1887
2661,380866.6977
2662,328665.0144
2663,262191.7267
2664,282866.3618
2665,365960.2015
2666,344419.8692
2667,173234.5344
2668,189682.5366
2669,186253.2155
2670,310177.0447
2671,189682.5366
2672,199860.7077
2673,192087.5883
2674,189889.3444
2675,181053.5228
2676,188135.5068
2677,193704.4199
2678,266265.3402
2679,263016.4346
2680,288921.7653
2681,416234.5402
2682,338322.6286
2683,491604.0178
2684,315027.9126
2685,345652.4315
2686,273539.0334
2687,274049.3751
2688,253434.8845
2689,231843.7095
2690,419712.1756
2691,199715.2654
2692,156485.2212
2693,191960.7835
2694,155523.5291
2695,192314.439
2696,182995.3268
2697,186230.5519
2698,179028.305
2699,169633.6331
2700,158702.2582
2701,151102.6121
2702,110485.0743
2703,148139.6199
2704,145458.4134
2705,121564.5941
2706,88522.4245
2707,122963.5878
2708,130750.2582
2709,121941.0957
2710,124222.0395
2711,285561.7966
2712,348363.4545
2713,179075.682
2714,156621.0379
2715,161856.3311
2716,148241.1879
2717,214758.7328
2718,248558.0385
2719,125314.7163
2720,174035.4408
2721,124985.1882
2722,149128.9536
2723,136104.8413
2724,128054.2294
2725,124985.1882
2726,144591.8922
2727,149902.0989
2728,177392.1926
2729,137058.8086
2730,152193.2852
2731,113638.756
2732,136069.3717
2733,161070.2592
2734,176093.0273
2735,137962.9722
2736,152863.6199
2737,121979.6006
2738,130152.272
2739,145429.3633
2740,139039.9179
2741,149603.6512
2742,163450.5786
2743,147025.2909
2744,144005.696
2745,146169.3026
2746,127642.6336
2747,185371.9322
2748,144733.504
2749,121367.1393
2750,131417.989
2751,117889.6323
2752,198359.4255
2753,151176.7159
2754,142462.8127
2755,132393.4304
2756,78599.7853
2757,42082.1516
2758,85052.5858
2759,144775.4735
2760,143473.068
2761,140582.2784
2762,145579.0163
2763,203532.7188
2764,181023.7507
2765,260745.4156
2766,128904.9039
2767,91740.27713
2768,129645.8171
2769,121377.7258
2770,137512.558
2771,116316.5676
2772,112270.7563
2773,140870.1048
2774,126697.7164
2775,122669.7948
2776,134126.0556
2777,138144.2465
2778,110569.1725
2779,124821.9899
2780,94457.15194
2781,94951.5355
2782,122340.0925
2783,86571.13001
2784,108661.2729
2785,127280.5978
2786,45576.93757
2787,116111.7309
2788,54180.31308
2789,166956.0657
2790,122019.9978
2791,104059.5183
2792,62582.56707
2793,168516.2581
2794,-261493.7847
2795,130981.3409
2796,102777.8025
2797,186523.7292
2798,109027.0844
2799,121644.8166
2800,75410.48134
2801,103720.3615
2802,123997.3018
2803,155751.4003
2804,173161.1173
2805,118864.318
2806,67755.96641
2807,133583.7821
2808,133896.3876
2809,143869.0406
2810,133503.1215
2811,158846.2282
2812,143333.0758
2813,127534.8909
2814,127209.3128
2815,100427.9968
2816,264920.3024
2817,163326.7237
2818,129769.2021
2819,196179.3075
2820,142928.1294
2821,108158.6737
2822,169575.2761
2823,214504.7265
2824,147298.8419
2825,164982.714
2826,140034.1404
2827,144645.3659
2828,223893.2325
2829,170774.9781
2830,229493.0384
2831,171543.9641
2832,238327.6322
2833,264065.1358
2834,223311.053
2835,218657.7703
2836,188297.9922
2837,164551.9664
2838,156034.5233
2839,167552.6095
2840,196725.4812
2841,202415.0633
2842,205183.1164
2843,166050.1686
2844,174369.6404
2845,146423.3308
2846,203614.5529
2847,184946.715
2848,205061.0323
2849,217178.0134
2850,268398.063
2851,230095.5947
2852,219946.0665
2853,225113.099
2854,135371.6861
2855,192663.9462
2856,216667.7255
2857,189682.0188
2858,201757.4613
2859,120138.0316
2860,125168.3308
2861,123009.2368
2862,178539.0872
2863,118291.2478
2864,206051.7456
2865,140000
2866,140780.3344
2867,101761.8276
2868,97500.38582
2869,130649.699
2870,142639.4336
2871,98535.15937
2872,114460.5287
2873,120428.4465
2874,127448.269
2875,125362.6867
2876,157762.0914
2877,147954.8984
2878,197968.5166
2879,123155.8628
2880,102927.3593
2881,168986.9634
2882,170555.536
2883,204299.7561
2884,192726.7771
2885,187556.7677
2886,218394.6943
2887,101661.2273
2888,127569.1118
2889,58279.42891
2890,73802.29978
2891,138087.5038
2892,29315.9098
2893,83535.60865
2894,36928.9755
2895,404199.9656
2896,223880.0366
2897,205507.8149
2898,161445.0685
2899,215971.4951
2900,165273.7728
2901,219830.6727
2902,197175.55
2903,314665.6477
2904,358150.2591
2905,19636.36553
2906,155499.3105
2907,109059.6018
2908,138326.8001
2909,146932.0592
2910,80317.12039
2911,80555.02251
2912,164838.8637
2913,91949.15527
2914,91949.15527
2915,103662.5647
2916,91949.15527
2917,165855.4329
2918,142316.5815
2919,219968.4748
